delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,distance_km_normalized,package_weight_kg_normalized,delivery_cost_normalized
18921.0,dhl,automobile parts,bike,two day,central,rainy,106.5,11.44,5,16,no,delivered,3,566.82,0.3505962521294719,0.22047082906857726,0.30652979350356907
18922.0,amazon logistics,documents,truck,two day,east,foggy,246.3,49.52,6,16,no,delivered,4,1380.78,0.826916524701874,0.9999999999999999,0.8360885621916013
18923.0,dhl,pharmacy,ev van,standard,east,rainy,84.6,24.64,8,24,no,delivered,4,496.92,0.2759795570698466,0.4906857727737973,0.26105316328673595
18924.0,delhivery,automobile parts,ev van,same day,west,cold,20.6,0.67,2,8,no,delivered,5,204.14,0.057921635434412276,0.0,0.07057179283059298
18925.0,delhivery,pharmacy,bike,two day,central,foggy,96.8,10.61,5,16,no,delivered,4,515.83,0.31754684838160135,0.2034800409416581,0.2733559254813041
18926.0,ekart,documents,ev van,two day,south,stormy,46.8,26.77,4,16,no,delivered,5,314.31,0.14718909710391823,0.5342886386898669,0.14224790657864023
18927.0,blue dart,pharmacy,van,express,east,hot,84.9,14.49,3,3,no,delivered,3,517.97,0.2770017035775128,0.28290685772773794,0.2747481999972415
18928.0,blue dart,electronics,ev van,two day,west,clear,95.6,31.79,3,16,no,delivered,5,573.37,0.31345826235093693,0.6370522006141248,0.3107911944752465
18929.0,dhl,furniture,scooter,standard,west,stormy,60.6,41.83,8,24,no,delivered,5,428.49,0.19420783645655879,0.8425793244626406,0.21653290855514956
18930.0,ecom express,pharmacy,ev bike,same day,south,foggy,89.5,9.66,4,8,no,delivered,3,576.48,0.2926746166950596,0.1840327533265097,0.3128145466923331
18931.0,blue dart,electronics,ev bike,express,west,hot,189.4,48.58,4,5,no,delivered,5,1142.74,0.6330494037478706,0.9807574206755372,0.6812207931384547
18932.0,ekart,clothing,scooter,two day,south,foggy,171.1,14.98,7,16,no,delivered,4,900.44,0.5706984667802385,0.2929375639713408,0.5235814869647972
18933.0,ecom express,automobile parts,ev bike,two day,north,clear,20.0,43.73,0,16,no,delivered,4,231.19,0.055877342419080066,0.8814738996929374,0.08817040295026873
18934.0,blue dart,pharmacy,scooter,two day,south,foggy,88.5,24.33,6,16,no,delivered,4,515.49,0.28926746166950595,0.4843398157625383,0.27313472298811775
18935.0,amazon logistics,furniture,ev bike,standard,central,cold,136.4,11.43,3,24,no,delivered,5,716.29,0.4524701873935264,0.22026612077789148,0.40377431308168116
18936.0,shadowfax,documents,ev van,express,central,cold,9.1,11.52,1,2,no,delivered,4,130.06,0.018739352640545145,0.22210849539406344,0.022375673138704637
18937.0,ecom express,clothing,scooter,express,north,rainy,289.3,5.95,13,7,yes,delayed,3,1514.35,0.9734241908006815,0.10808597748208802,0.9229886122354124
18938.0,shadowfax,groceries,ev van,two day,central,stormy,71.5,43.88,10,16,no,delivered,4,489.14,0.2313458262350937,0.8845445240532241,0.2559915297661785
18939.0,shadowfax,furniture,ev bike,same day,south,stormy,193.2,14.44,10,8,yes,delayed,3,1109.32,0.6459965928449745,0.28188331627430907,0.6594778892493766
18940.0,ekart,clothing,truck,two day,south,hot,35.1,20.62,3,16,no,delivered,4,237.36,0.10732538330494037,0.40839303991811665,0.09218457760603213
18941.0,shadowfax,fragile items,scooter,two day,south,rainy,114.9,5.12,8,16,no,delivered,4,589.86,0.37921635434412265,0.09109518935516889,0.3215195153947827
18942.0,xpressbees,groceries,truck,express,north,foggy,7.3,7.66,5,2,yes,delayed,2,109.48,0.012606473594548553,0.14309109518935517,0.008986416345250776
18943.0,ecom express,electronics,ev van,standard,south,cold,41.3,16.4,1,24,no,delivered,3,255.7,0.1284497444633731,0.3220061412487205,0.10411650032672909
18944.0,delhivery,clothing,bike,same day,north,hot,38.7,31.74,3,8,no,delivered,4,388.72,0.11959114139693358,0.636028659160696,0.19065872280803292
18945.0,blue dart,fragile items,ev van,two day,north,clear,188.6,36.55,5,16,no,delivered,5,1052.65,0.6303236797274276,0.7344933469805526,0.6226086383997639
18946.0,delhivery,groceries,bike,standard,south,foggy,7.9,9.98,3,24,no,delivered,5,95.6674,0.014650766609880753,0.19058341862845446,0.0
18947.0,amazon logistics,groceries,ev van,same day,central,clear,99.0,44.41,4,8,no,delivered,5,728.23,0.3250425894378194,0.89539406345957,0.41154242416592995
18948.0,delhivery,clothing,truck,express,west,hot,56.5,17.93,2,3,no,delivered,5,386.29,0.18023850085178877,0.35332650972364377,0.18907777557731897
18949.0,ecom express,fragile items,ev van,two day,north,foggy,201.5,37.09,9,16,no,delivered,5,1118.77,0.6742759795570699,0.7455475946775845,0.6656260173688197
18950.0,dhl,fragile items,scooter,same day,west,hot,12.9,6.13,1,8,no,delivered,5,182.89,0.031686541737649065,0.11177072671443192,0.05674663700644842
18951.0,ekart,documents,bike,same day,central,cold,187.4,27.03,6,8,no,delivered,4,1118.09,0.6262350936967632,0.539611054247697,0.6651836123824469
18952.0,ecom express,cosmetics,van,standard,north,foggy,177.1,43.79,7,24,no,delivered,5,1016.87,0.5911413969335605,0.882702149437052,0.5993303289697454
18953.0,xpressbees,furniture,ev bike,two day,south,cold,34.5,26.04,2,16,no,delivered,4,250.62,0.10528109028960819,0.5193449334698055,0.10081147484029832
18954.0,fedex,clothing,ev bike,same day,east,foggy,209.6,23.03,8,8,yes,delayed,2,1217.09,0.7018739352640545,0.4577277379733879,0.7295925736337556
18955.0,ecom express,fragile items,ev bike,standard,north,rainy,64.3,25.97,4,24,no,delivered,4,399.41,0.20681431005110731,0.517911975435005,0.19761358943203788
18956.0,xpressbees,electronics,ev bike,express,east,hot,28.9,16.04,2,2,no,delivered,5,242.62,0.08620102214650766,0.3146366427840327,0.095606710294738
18957.0,shadowfax,fragile items,ev bike,express,west,clear,21.1,8.08,2,2,yes,delayed,2,179.74,0.05962521294718911,0.1516888433981576,0.05469726096663407
18958.0,ekart,electronics,ev van,standard,south,stormy,291.2,29.74,12,24,no,delivered,3,1545.22,0.9798977853492334,0.5950870010235414,0.9430724974255933
18959.0,ecom express,documents,scooter,express,south,clear,85.0,31.02,3,3,yes,delayed,3,568.06,0.2773424190800681,0.6212896622313203,0.3073365320081308
18960.0,xpressbees,documents,scooter,same day,west,stormy,255.9,4.39,12,8,yes,failed,1,1392.67,0.8596252129471892,0.07615148413510746,0.8438241434974404
18961.0,ecom express,documents,bike,two day,east,rainy,158.1,23.76,7,16,no,delivered,4,861.78,0.526405451448041,0.47267144319344934,0.4984294622983771
18962.0,ecom express,furniture,van,two day,east,cold,256.9,6.75,7,16,no,delivered,5,1304.75,0.8630323679727427,0.12446264073694985,0.7866237811417326
18963.0,fedex,cosmetics,scooter,same day,north,rainy,240.4,38.08,10,8,yes,delayed,3,1416.24,0.8068143100511074,0.7658137154554758,0.8591586810397973
18964.0,dhl,groceries,truck,standard,west,rainy,79.1,32.27,7,24,no,delivered,5,492.31,0.2572402044293015,0.646878198567042,0.2580539177173568
18965.0,ecom express,furniture,truck,express,east,hot,146.2,44.22,4,4,no,delivered,4,913.66,0.48586030664395224,0.8915046059365404,0.5321823603763356
18966.0,ecom express,automobile parts,truck,express,west,stormy,68.0,37.14,7,3,yes,delayed,2,501.42,0.2194207836456559,0.7465711361310132,0.2639808433436136
18967.0,blue dart,furniture,truck,two day,south,stormy,108.9,33.24,9,16,no,delivered,5,644.22,0.35877342419080066,0.666734902763562,0.3568858904818649
18968.0,shadowfax,fragile items,ev van,standard,central,rainy,291.1,31.42,10,24,no,delivered,5,1549.76,0.9795570698466781,0.6294779938587513,0.9460262013051988
18969.0,shadowfax,groceries,bike,two day,north,rainy,118.4,25.52,4,16,no,delivered,4,668.56,0.3911413969335605,0.5087001023541453,0.37272138661173204
18970.0,xpressbees,electronics,scooter,standard,west,rainy,37.6,42.46,5,24,no,delivered,3,315.38,0.11584327086882454,0.8554759467758444,0.1429440438366089
18971.0,ecom express,documents,van,same day,north,hot,159.2,22.07,6,8,no,delivered,4,962.21,0.53015332197615,0.4380757420675537,0.5637687752122047
18972.0,ekart,clothing,bike,express,central,stormy,214.5,28.09,14,6,yes,delayed,2,1206.77,0.7185689948892675,0.5613101330603889,0.7228784273699829
18973.0,ecom express,automobile parts,ev bike,two day,central,rainy,100.0,39.86,7,16,no,delivered,5,619.58,0.32844974446337305,0.8022517911975434,0.3408552156815392
18974.0,shadowfax,electronics,van,express,east,clear,139.1,41.59,6,4,yes,delayed,2,870.27,0.46166950596252126,0.8376663254861821,0.503953018672353
18975.0,delhivery,fragile items,scooter,express,east,stormy,244.8,24.08,12,6,yes,delayed,2,1346.24,0.8218057921635435,0.479222108495394,0.8136169912661447
18976.0,fedex,clothing,truck,same day,south,clear,93.4,42.81,3,8,no,delivered,3,695.43,0.3059625212947189,0.8626407369498464,0.3902028895291327
18977.0,blue dart,clothing,scooter,standard,north,cold,260.7,27.94,7,24,no,delivered,3,1387.32,0.8759795570698466,0.5582395087001023,0.8403434572075968
18978.0,ecom express,furniture,van,express,north,rainy,231.3,20.37,8,6,yes,delayed,2,1267.61,0.7758091993185691,0.4032753326509724,0.7624606617389689
18979.0,xpressbees,electronics,truck,two day,south,foggy,227.9,48.13,6,16,no,delivered,4,1283.89,0.7642248722316866,0.9715455475946776,0.7730523575891842
18980.0,ecom express,electronics,scooter,two day,east,stormy,263.3,35.01,13,16,no,delivered,4,1421.53,0.8848381601362862,0.7029682702149436,0.862600331595549
18981.0,shadowfax,cosmetics,ev bike,same day,north,rainy,184.8,17.02,9,8,yes,delayed,2,1075.06,0.6173764906303237,0.33469805527123847,0.6371884850830145
18982.0,dhl,electronics,scooter,standard,west,cold,132.6,17.25,4,24,no,delivered,3,714.75,0.43952299829642244,0.33940634595701125,0.40277239590666086
18983.0,dhl,pharmacy,bike,standard,west,stormy,259.3,46.37,10,24,no,delivered,4,1435.61,0.8712095400340716,0.9355168884339814,0.8717607171957351
18984.0,ecom express,clothing,van,two day,east,hot,178.5,16.72,5,16,no,delivered,5,942.66,0.5959114139693357,0.32855680655066527,0.5510496318539917
18985.0,blue dart,electronics,scooter,two day,west,clear,93.1,28.31,2,16,no,delivered,5,550.43,0.30494037478705277,0.5658137154554759,0.29586653214085235
18986.0,amazon logistics,cosmetics,ev bike,express,north,stormy,67.9,13.86,6,3,yes,delayed,2,431.08,0.21908006814310055,0.2700102354145342,0.21821795107677466
18987.0,dhl,groceries,truck,same day,south,hot,108.7,34.47,4,8,no,delivered,3,746.91,0.35809199318568996,0.6919140225179119,0.42369554937981324
18988.0,shadowfax,electronics,bike,standard,south,foggy,226.4,26.77,8,24,no,delivered,4,1212.31,0.7591141396933561,0.5342886386898669,0.7264827268177834
18989.0,xpressbees,cosmetics,van,same day,north,hot,64.9,21.18,4,8,no,delivered,4,488.04,0.20885860306643955,0.41985670419651994,0.255275874641164
18990.0,delhivery,automobile parts,ev van,standard,east,clear,201.3,37.65,4,24,no,delivered,4,1119.45,0.6735945485519592,0.7570112589559876,0.6660684223551923
18991.0,blue dart,pharmacy,ev bike,standard,south,stormy,128.2,10.69,10,24,no,delivered,4,673.07,0.4245315161839863,0.2051177072671443,0.3756555726242917
18992.0,blue dart,groceries,truck,same day,east,hot,49.2,42.74,1,8,no,delivered,4,474.22,0.15536626916524704,0.861207778915046,0.24628464388870858
18993.0,amazon logistics,fragile items,ev van,two day,west,stormy,193.3,3.62,8,16,no,delivered,4,977.36,0.6463373083475299,0.06038894575230296,0.5736252980703594
18994.0,delhivery,groceries,bike,two day,west,clear,293.2,7.23,12,16,no,delivered,5,1487.69,0.9867120954003408,0.13428863868986693,0.9056437343873328
18995.0,shadowfax,pharmacy,ev bike,express,south,foggy,10.4,27.78,2,2,yes,delayed,3,185.34,0.02316865417376491,0.55496417604913,0.058340596148526276
18996.0,delhivery,furniture,bike,same day,north,hot,191.1,23.81,6,8,no,delivered,4,1126.93,0.6388415672913118,0.47369498464687815,0.6709348772052912
18997.0,xpressbees,cosmetics,truck,same day,south,clear,46.9,22.15,1,8,no,delivered,5,400.95,0.1475298126064736,0.43971340839303985,0.19861550660705823
18998.0,ecom express,furniture,bike,express,south,foggy,10.0,49.13,1,2,no,delivered,3,247.39,0.02180579216354344,0.9920163766632547,0.09871005115502832
18999.0,dhl,furniture,van,same day,north,hot,59.4,13.43,2,8,no,delivered,5,437.29,0.1901192504258944,0.26120777891504604,0.2222581495552659
19000.0,blue dart,groceries,bike,two day,east,foggy,44.0,31.87,6,16,no,delivered,5,315.61,0.13764906303236799,0.638689866939611,0.14309368081729376
19001.0,fedex,documents,scooter,express,south,foggy,82.6,29.12,6,3,yes,delayed,2,550.36,0.26916524701873934,0.5823950870010235,0.29582099045107874
19002.0,xpressbees,furniture,truck,standard,central,stormy,186.8,11.95,8,24,no,delivered,4,969.85,0.6241908006814311,0.23091095189355165,0.5687393253532148
19003.0,xpressbees,electronics,ev bike,two day,north,stormy,267.2,28.33,12,16,no,delivered,4,1420.99,0.8981260647359455,0.5662231320368474,0.8622490099887238
19004.0,shadowfax,groceries,ev van,same day,central,rainy,23.6,49.52,6,8,no,delivered,5,366.74,0.06814310051107325,0.9999999999999999,0.176358632219106
19005.0,shadowfax,electronics,ev van,express,south,clear,72.6,8.7,4,3,yes,delayed,2,439.1,0.23509369676320271,0.1643807574206755,0.2234357275336989
19006.0,shadowfax,documents,bike,standard,south,hot,7.5,9.13,2,24,no,delivered,3,95.6674,0.013287904599659284,0.17318321392016378,0.0
19007.0,blue dart,groceries,ev van,express,south,hot,149.5,14.03,4,4,no,delivered,4,839.59,0.4971039182282793,0.2734902763561924,0.4839927466401293
19008.0,blue dart,electronics,scooter,two day,south,rainy,109.3,27.1,9,16,no,delivered,5,627.8,0.3601362862010221,0.5410440122824974,0.34620311125210235
19009.0,ecom express,documents,ev van,express,north,rainy,273.4,23.71,10,7,yes,delayed,3,1488.13,0.9192504258943781,0.47164790174002047,0.9059299964373386
19010.0,shadowfax,cosmetics,ev van,two day,central,clear,38.7,38.21,3,16,no,delivered,4,308.13,0.11959114139693358,0.7684749232343909,0.1382272259671949
19011.0,amazon logistics,automobile parts,ev van,standard,south,rainy,148.3,45.98,9,24,no,delivered,5,879.44,0.493015332197615,0.9275332650972363,0.5099189800327015
19012.0,shadowfax,pharmacy,truck,standard,central,foggy,250.4,35.33,14,24,no,delivered,5,1357.99,0.840885860306644,0.7095189355168884,0.8212614891924365
19013.0,fedex,cosmetics,ev bike,standard,west,hot,217.5,28.02,7,24,no,delivered,4,1171.56,0.7287904599659285,0.5598771750255884,0.6999709574138356
19014.0,shadowfax,cosmetics,van,standard,west,cold,184.2,6.08,5,24,no,delivered,5,939.24,0.6153321976149915,0.11074718526100306,0.5488245950107646
19015.0,xpressbees,automobile parts,bike,express,south,cold,205.7,10.67,6,6,no,delivered,5,1110.51,0.6885860306643953,0.20470829068577276,0.6602520979755286
19016.0,blue dart,automobile parts,van,same day,west,foggy,251.3,37.73,7,8,no,delivered,5,1469.69,0.8439522998296424,0.7586489252814738,0.8939330141598221
19017.0,fedex,clothing,scooter,same day,south,clear,139.9,30.35,7,8,no,delivered,5,890.55,0.46439522998296423,0.6075742067553735,0.5171470967953483
19018.0,xpressbees,furniture,bike,same day,west,cold,144.4,0.93,5,8,no,delivered,5,824.79,0.4797274275979557,0.005322415557830093,0.47436393223084267
19019.0,delhivery,automobile parts,bike,standard,central,clear,36.3,31.44,2,24,no,delivered,5,275.82,0.11141396933560477,0.6298874104401228,0.11720648315881324
19020.0,delhivery,fragile items,scooter,same day,west,clear,290.8,21.55,7,8,no,delivered,4,1618.65,0.978534923339012,0.4274309109518935,0.9908457299981548
19021.0,blue dart,furniture,ev bike,same day,east,hot,274.7,41.69,9,8,yes,failed,1,1598.57,0.923679727427598,0.8397134083930398,0.9777817709887984
19022.0,shadowfax,groceries,ev van,same day,central,clear,201.1,19.9,6,8,no,delivered,4,1165.2,0.6729131175468485,0.39365404298874096,0.6958331696001152
19023.0,ekart,electronics,ev van,same day,north,stormy,156.2,25.3,9,8,yes,delayed,3,956.9,0.519931856899489,0.5041965199590583,0.560314112745089
19024.0,dhl,furniture,truck,standard,west,cold,173.0,31.15,4,24,no,delivered,5,958.45,0.5771720613287905,0.6239508700102353,0.5613225358757914
19025.0,blue dart,furniture,ev van,express,central,cold,53.2,31.25,1,3,no,delivered,4,409.75,0.1689948892674617,0.625997952917093,0.20434074760717452
19026.0,ekart,pharmacy,scooter,same day,west,rainy,207.8,47.54,10,8,yes,delayed,3,1281.62,0.695741056218058,0.9594677584442168,0.7715755056493814
19027.0,delhivery,furniture,ev van,standard,east,rainy,218.9,23.53,11,24,no,delivered,4,1165.09,0.7335604770017037,0.46796315250767656,0.6957616040876137
19028.0,amazon logistics,clothing,ev van,standard,central,rainy,184.5,41.24,8,24,no,delivered,4,1046.22,0.6163543441226577,0.8305015353121801,0.6184253088962698
19029.0,fedex,automobile parts,bike,same day,north,foggy,3.6,40.33,3,8,no,delivered,5,235.99,0.0,0.8118730808597747,0.0912932616776049
19030.0,blue dart,clothing,van,same day,central,hot,23.5,39.86,1,8,no,delivered,5,337.08,0.0678023850085179,0.8022517911975434,0.1570619676664412
19031.0,fedex,groceries,scooter,standard,south,rainy,44.3,2.45,6,24,no,delivered,5,228.85,0.13867120954003406,0.036438075742067554,0.08664800932069233
19032.0,ecom express,furniture,bike,express,east,rainy,214.1,22.99,12,6,yes,delayed,2,1189.47,0.717206132879046,0.4569089048106448,0.7116231240402088
19033.0,amazon logistics,documents,scooter,two day,south,foggy,128.5,37.11,5,16,no,delivered,4,753.83,0.42555366269165246,0.7459570112589559,0.42819767071172293
19034.0,amazon logistics,electronics,ev van,express,central,stormy,243.6,22.49,13,6,yes,delayed,3,1335.47,0.8177172061328791,0.4466734902763561,0.8066100769966842
19035.0,dhl,pharmacy,scooter,express,south,rainy,289.2,28.24,13,7,yes,delayed,2,1580.72,0.9730834752981261,0.5643807574206755,0.966168640096517
19036.0,dhl,documents,truck,two day,south,clear,155.5,47.14,3,16,no,delivered,5,918.92,0.5175468483816014,0.951279426816786,0.5356044930650414
19037.0,ekart,fragile items,ev van,standard,west,cold,95.3,33.17,2,24,no,delivered,3,576.01,0.31243611584327086,0.6653019447287615,0.3125087667752814
19038.0,ekart,fragile items,ev bike,express,south,cold,174.1,44.02,5,5,yes,delayed,2,1052.56,0.5809199318568995,0.887410440122825,0.6225500847986262
19039.0,ecom express,groceries,van,express,south,foggy,98.4,27.24,7,3,yes,delayed,3,623.72,0.32299829642248723,0.5439099283520982,0.3435486813338666
19040.0,blue dart,furniture,bike,express,south,stormy,118.5,4.91,11,4,yes,failed,1,657.23,0.3914821124361158,0.08679631525076766,0.36535013882408235
19041.0,amazon logistics,automobile parts,van,express,west,foggy,21.6,34.11,4,2,yes,failed,1,260.33,0.06132879045996593,0.6845445240532241,0.10712875780747211
19042.0,ecom express,electronics,scooter,two day,north,foggy,101.0,25.68,7,16,no,delivered,5,582.04,0.3318568994889267,0.5119754350051177,0.3164318580514974
19043.0,amazon logistics,groceries,ev van,standard,west,hot,292.1,33.8,8,24,no,delivered,5,1561.9,0.9829642248722318,0.6781985670419651,0.9539244315030864
19044.0,shadowfax,electronics,ev van,same day,south,foggy,224.5,34.92,10,8,yes,delayed,3,1327.26,0.7526405451448042,0.7011258955987717,0.8012686873818029
19045.0,amazon logistics,clothing,scooter,same day,north,hot,280.7,34.41,10,8,yes,failed,2,1606.73,0.94412265758092,0.6906857727737972,0.98309063082527
19046.0,delhivery,automobile parts,bike,two day,central,rainy,94.9,39.46,6,16,no,delivered,4,592.88,0.3110732538330494,0.7940634595701125,0.3234843140107317
19047.0,amazon logistics,electronics,ev bike,standard,south,rainy,67.2,45.64,7,24,no,delivered,5,472.92,0.21669505962521296,0.9205731832139201,0.24543886965005507
19048.0,fedex,automobile parts,ev van,two day,south,rainy,22.3,33.84,4,16,no,delivered,4,213.02,0.06371379897785351,0.6790174002047082,0.07634908147616493
19049.0,ecom express,fragile items,ev van,standard,north,foggy,167.9,24.38,6,24,no,delivered,4,912.64,0.5597955706984669,0.4853633572159672,0.5315187528967766
19050.0,delhivery,pharmacy,ev bike,same day,central,cold,243.4,30.48,9,8,yes,delayed,3,1408.44,0.8170357751277684,0.6102354145342885,0.854084035607876
19051.0,ecom express,cosmetics,van,standard,central,stormy,292.9,31.94,12,24,no,delivered,4,1560.32,0.9856899488926746,0.6401228249744114,0.9528964905053383
19052.0,shadowfax,clothing,van,standard,north,rainy,63.0,12.84,3,24,no,delivered,4,353.52,0.20238500851788757,0.24912998976458545,0.1677577588075676
19053.0,delhivery,clothing,bike,same day,south,clear,22.1,27.71,0,8,no,delivered,3,293.63,0.06303236797274275,0.5535312180143296,0.12879359022836684
19054.0,fedex,groceries,ev van,standard,north,rainy,134.1,41.69,7,24,no,delivered,5,795.57,0.44463373083475294,0.8397134083930398,0.4553535297281838
19055.0,delhivery,cosmetics,ev van,express,west,foggy,119.6,8.58,3,4,no,delivered,4,673.74,0.39522998296422485,0.16192425793244625,0.37609147165498236
19056.0,delhivery,documents,ev van,express,north,foggy,184.4,7.7,9,5,yes,delayed,3,995.1,0.6160136286201022,0.14390992835209826,0.5851668634501395
19057.0,fedex,clothing,truck,express,south,rainy,174.2,37.94,7,5,yes,failed,1,1034.82,0.5812606473594548,0.762947799385875,0.6110085194188463
19058.0,amazon logistics,fragile items,ev van,standard,east,rainy,174.2,48.59,6,24,no,delivered,4,1016.77,0.5812606473594548,0.9809621289662231,0.5992652694129259
19059.0,delhivery,pharmacy,bike,same day,central,rainy,288.5,28.99,11,8,yes,delayed,3,1629.47,0.9706984667802385,0.5797338792221084,0.9978851740460251
19060.0,ekart,furniture,van,express,central,rainy,243.0,15.43,12,6,yes,failed,1,1311.29,0.8156729131175469,0.3021494370522006,0.7908786761577281
19061.0,dhl,groceries,bike,same day,east,cold,149.2,37.08,4,8,no,delivered,5,957.24,0.49608177172061324,0.7453428863868986,0.5605353152382754
19062.0,fedex,fragile items,truck,standard,south,rainy,58.9,41.29,7,24,no,delivered,3,418.37,0.18841567291311756,0.8315250767656089,0.20994888140501577
19063.0,delhivery,cosmetics,bike,standard,east,rainy,251.6,6.75,12,24,no,delivered,5,1278.25,0.8449744463373083,0.12446264073694985,0.7693829985845642
19064.0,shadowfax,groceries,scooter,standard,south,clear,17.4,21.85,2,24,no,delivered,4,152.55,0.04701873935264054,0.4335721596724667,0.037007567467411025
19065.0,fedex,clothing,van,two day,east,clear,110.7,38.51,2,16,no,delivered,5,669.03,0.3649063032367973,0.774616171954964,0.37302716652878376
19066.0,ecom express,fragile items,bike,express,central,cold,99.4,29.91,4,3,yes,delayed,3,636.73,0.3264054514480409,0.5985670419651995,0.35201292967608405
19067.0,ekart,clothing,bike,standard,east,hot,11.3,43.35,1,24,no,delivered,5,186.55,0.026235093696763204,0.8736949846468781,0.05912781678604228
19068.0,fedex,groceries,ev van,standard,east,rainy,103.8,10.95,7,24,no,delivered,5,551.85,0.34139693356047696,0.21044012282497437,0.2967903778476893
19069.0,delhivery,automobile parts,scooter,standard,east,rainy,62.8,47.3,5,24,no,delivered,4,455.9,0.20170357751277684,0.9545547594677583,0.23436573307937547
19070.0,ecom express,groceries,ev van,standard,south,clear,191.3,29.39,9,24,no,delivered,4,1044.67,0.6395229982964226,0.5879222108495393,0.6174168857655674
19071.0,amazon logistics,fragile items,van,standard,central,clear,88.3,13.62,3,24,no,delivered,4,482.36,0.2885860306643952,0.2650972364380757,0.2515804918138162
19072.0,dhl,furniture,bike,same day,east,hot,277.6,35.96,8,8,yes,delayed,2,1595.88,0.9335604770017037,0.722415557830092,0.9760316689103539
19073.0,fedex,cosmetics,bike,same day,east,foggy,220.2,37.6,9,8,yes,delayed,3,1313.8,0.7379897785349233,0.7559877175025588,0.7925116710338977
19074.0,amazon logistics,pharmacy,ev bike,two day,west,foggy,39.4,18.68,2,16,no,delivered,4,253.04,0.12197614991482114,0.3686796315250767,0.1023859161153303
19075.0,ekart,documents,bike,two day,central,hot,233.9,25.08,5,16,no,delivered,5,1244.74,0.7846678023850086,0.49969293756397126,0.7475815410943485
19076.0,ekart,automobile parts,ev van,same day,south,foggy,278.9,30.53,11,8,yes,delayed,2,1586.09,0.9379897785349233,0.6112589559877175,0.9696623382977243
19077.0,ekart,furniture,scooter,same day,north,cold,15.4,47.47,0,8,no,delivered,4,319.41,0.04020442930153322,0.9580348004094165,0.1455659439764349
19078.0,xpressbees,furniture,truck,two day,west,stormy,122.3,29.97,9,16,no,delivered,5,701.41,0.4044293015332197,0.5997952917093141,0.39409345102693905
19079.0,blue dart,pharmacy,van,two day,north,rainy,268.3,11.24,10,16,no,delivered,4,1375.22,0.9018739352640546,0.2163766632548618,0.8324712508324369
19080.0,delhivery,automobile parts,bike,standard,central,stormy,48.7,49.52,4,24,no,delivered,5,392.24,0.1536626916524702,0.9999999999999999,0.19294881920807944
19081.0,blue dart,fragile items,ev bike,same day,central,rainy,244.3,43.63,8,8,yes,delayed,2,1452.39,0.8201022146507667,0.8794268167860798,0.882677710830048
19082.0,ecom express,groceries,bike,two day,north,foggy,38.4,15.89,3,16,no,delivered,4,239.67,0.11856899488926748,0.31156601842374615,0.09368745336856263
19083.0,amazon logistics,documents,ev bike,two day,north,hot,75.9,7.22,2,16,no,delivered,3,401.16,0.24633730834752984,0.13408393039918115,0.19875213167637917
19084.0,ecom express,documents,truck,express,west,cold,198.2,42.32,5,5,no,delivered,3,1167.96,0.6630323679727428,0.8526100307062435,0.6976288133683336
19085.0,ekart,documents,scooter,same day,west,stormy,8.9,7.11,3,8,no,delivered,3,165.83,0.018057921635434415,0.13183213920163767,0.04564747661304112
19086.0,dhl,documents,ev van,express,central,cold,235.3,18.13,6,6,no,delivered,3,1280.89,0.7894378194207837,0.35742067553735923,0.7711005708845992
19087.0,fedex,groceries,scooter,same day,north,foggy,202.4,48.0,7,8,no,delivered,4,1256.0,0.6773424190800682,0.9688843398157624,0.7549072471922246
19088.0,fedex,electronics,scooter,same day,north,foggy,284.4,8.45,11,8,yes,delayed,2,1547.35,0.9567291311754684,0.1592630501535312,0.9444582659858485
19089.0,delhivery,furniture,truck,same day,south,cold,3.6,32.36,0,8,no,delivered,5,211.08,0.0,0.6487205731832139,0.07508692607386655
19090.0,shadowfax,fragile items,van,two day,north,rainy,59.2,18.02,8,16,no,delivered,3,350.06,0.18943781942078367,0.3551688843398157,0.16550669814161278
19091.0,delhivery,groceries,van,standard,central,clear,125.9,32.63,5,24,no,delivered,5,727.39,0.41669505962521297,0.6542476970317298,0.4109959238886461
19092.0,ekart,electronics,ev bike,standard,west,foggy,215.3,20.97,10,24,no,delivered,5,1139.41,0.7212947189097105,0.41555783009211866,0.6790543098963653
19093.0,ekart,groceries,ev van,two day,west,clear,146.9,45.64,3,16,no,delivered,3,871.42,0.48824531516183983,0.9205731832139201,0.5047012035757772
19094.0,xpressbees,groceries,ev bike,express,west,clear,33.7,43.92,3,2,yes,delayed,2,350.26,0.10255536626916525,0.8853633572159672,0.16563681725525178
19095.0,ecom express,pharmacy,bike,express,east,stormy,16.0,11.08,7,2,yes,delayed,3,163.24,0.04224872231686542,0.21310133060388944,0.04396243409141596
19096.0,xpressbees,documents,ev van,two day,east,rainy,104.7,49.36,5,16,no,delivered,5,671.58,0.3444633730834753,0.9967246673490274,0.3746861852276811
19097.0,dhl,documents,van,same day,south,clear,48.6,33.1,1,8,no,delivered,4,442.3,0.15332197614991483,0.6638689866939611,0.22551763335192299
19098.0,fedex,cosmetics,ev van,same day,central,foggy,53.8,22.47,2,8,no,delivered,3,436.41,0.17103918228279386,0.4462640736949846,0.22168562545525428
